date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:40:31	33356/33356	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:33%20GMT	https://w.ladicdn.com/s768x1684/5da6cb07a973800e7e31908d/bg-formula-20210219085023.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s768x1684/5da6cb07a973800e7e31908d/bg-formula-20210219085023.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:32	21657/21657	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:34%20GMT	https://w.ladicdn.com/s1050x750/5da6cb07a973800e7e31908d/bg-test-block-20210219070442.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1050x750/5da6cb07a973800e7e31908d/bg-test-block-20210219070442.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:32	298271/298271	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:33%20GMT	https://w.ladicdn.com/s650x650/5da6cb07a973800e7e31908d/decor-prostanix-20210223071309.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s650x650/5da6cb07a973800e7e31908d/decor-prostanix-20210223071309.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:33	15672/15672	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:34%20GMT	https://w.ladicdn.com/s750x700/5da6cb07a973800e7e31908d/clinical-test-ironprost2-20210223071217.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s750x700/5da6cb07a973800e7e31908d/clinical-test-ironprost2-20210223071217.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:33	68686/68686	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:34%20GMT	https://w.ladicdn.com/s650x650/5da6cb07a973800e7e31908d/doc-20210219073727.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s650x650/5da6cb07a973800e7e31908d/doc-20210219073727.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:33	12089/12089	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:35%20GMT	https://w.ladicdn.com/s750x700/5da6cb07a973800e7e31908d/clinical-test-other1-20210223071222.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s750x700/5da6cb07a973800e7e31908d/clinical-test-other1-20210223071222.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:33	298271/298271	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:34%20GMT	https://w.ladicdn.com/s650x600/5da6cb07a973800e7e31908d/decor-prostanix-20210223071309.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s650x600/5da6cb07a973800e7e31908d/decor-prostanix-20210223071309.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:34	424/424	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:36%20GMT	https://w.ladicdn.com/s400x350/5da6cb07a973800e7e31908d/arrow-dotted-20210219085427.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s400x350/5da6cb07a973800e7e31908d/arrow-dotted-20210219085427.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:34	1995169/1995169	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:31%20GMT	https://w.ladicdn.com/s768x1769/5da6cb07a973800e7e31908d/bg-20201207092036.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s768x1769/5da6cb07a973800e7e31908d/bg-20201207092036.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:34	68766/68766	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:36%20GMT	https://w.ladicdn.com/s500x450/5da6cb07a973800e7e31908d/icon6-20201012074835.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s500x450/5da6cb07a973800e7e31908d/icon6-20201012074835.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:34	85444/85444	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:36%20GMT	https://w.ladicdn.com/s768x1061/5da6cb07a973800e7e31908d/bg-easy-20210219090838.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s768x1061/5da6cb07a973800e7e31908d/bg-easy-20210219090838.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:34	29583/29583	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:36%20GMT	https://w.ladicdn.com/s768x753/5da6cb07a973800e7e31908d/bg-future-20210219092025.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s768x753/5da6cb07a973800e7e31908d/bg-future-20210219092025.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:35	5554/5554	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:36%20GMT	https://w.ladicdn.com/s700x550/5da6cb07a973800e7e31908d/so_do-20210304121336.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s700x550/5da6cb07a973800e7e31908d/so_do-20210304121336.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:35	147349/147349	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:37%20GMT	https://w.ladicdn.com/s768x1073/5da6cb07a973800e7e31908d/bg2-20200722035835.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s768x1073/5da6cb07a973800e7e31908d/bg2-20200722035835.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:35	9307/9307	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:37%20GMT	https://w.ladicdn.com/s1100x850/5da6cb07a973800e7e31908d/indonesian-map-20210222155935.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1100x850/5da6cb07a973800e7e31908d/indonesian-map-20210222155935.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:36	567450/567450	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:37%20GMT	https://w.ladicdn.com/s700x650/5da6cb07a973800e7e31908d/men-ok-20210221183020.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s700x650/5da6cb07a973800e7e31908d/men-ok-20210221183020.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:36	294472/294472	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:37%20GMT	https://w.ladicdn.com/s650x650/5da6cb07a973800e7e31908d/prostanix-20210219042128.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s650x650/5da6cb07a973800e7e31908d/prostanix-20210219042128.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:36	96272/96272	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:38%20GMT	https://w.ladicdn.com/s768x1802/5da6cb07a973800e7e31908d/bg-20200803042908.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s768x1802/5da6cb07a973800e7e31908d/bg-20200803042908.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:36	77321/77321	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:38%20GMT	https://w.ladicdn.com/s950x700/5da6cb07a973800e7e31908d/6032b21985bd3-20210221192023.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s950x700/5da6cb07a973800e7e31908d/6032b21985bd3-20210221192023.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:36	5583/5583	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:38%20GMT	https://w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack5-20210221181117.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack5-20210221181117.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:37	4838/4838	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:38%20GMT	https://w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack4-20210221181117.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack4-20210221181117.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:37	1729/1729	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:39%20GMT	https://w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack6-20210221181117.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack6-20210221181117.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:39	66832/66832	---MCZ	200	added ('OK')	text/css	date:Sun,%2025%20Apr%202021%2020:40:40%20GMT	https://w.ladicdn.com/v2/source/ladipage.min.css?v=1614062170934	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/v2/source/ladipage.minea3f.css	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:40	280364/280364	---M-Z	200	added ('OK')	application/javascript	etag:W/%225cca0c33-4472c%22	https://code.jquery.com/jquery-3.4.1.js	D:/Deskop/Data%20Ibnu/project-scraper/code.jquery.com/jquery-3.4.1.js	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
